Wed, 18 Jan 2017 15:30:51 OfficerRenmin.py[line:232] WARNING [+]数据更新	鼓楼区 	福建省福州市鼓楼区委书记	杭东
Wed, 18 Jan 2017 15:31:43 OfficerRenmin.py[line:232] WARNING [+]数据更新	霞浦县 	福建省宁德市霞浦县委书记	王斌
Wed, 18 Jan 2017 15:31:43 OfficerRenmin.py[line:253] WARNING [+]数据更新	霞浦县 	福建省宁德市霞浦县长	颜谋元
Wed, 18 Jan 2017 15:31:44 OfficerRenmin.py[line:232] WARNING [+]数据更新	古田县 	福建省宁德市古田县委书记	谢再春
Wed, 18 Jan 2017 15:31:44 OfficerRenmin.py[line:253] WARNING [+]数据更新	古田县 	福建省宁德市古田县长	冯静
Wed, 18 Jan 2017 15:31:45 OfficerRenmin.py[line:232] WARNING [+]数据更新	屏南县 	福建省宁德市屏南县委书记	程树平
Wed, 18 Jan 2017 15:31:45 OfficerRenmin.py[line:253] WARNING [+]数据更新	屏南县 	福建省宁德市屏南县长	吴允明
Wed, 18 Jan 2017 15:31:47 OfficerRenmin.py[line:232] WARNING [+]数据更新	寿宁县 	福建省宁德市寿宁县委书记	卓晓銮
Wed, 18 Jan 2017 15:31:47 OfficerRenmin.py[line:253] WARNING [+]数据更新	寿宁县 	福建省宁德市寿宁县长	黄国璋
Wed, 18 Jan 2017 15:31:48 OfficerRenmin.py[line:232] WARNING [+]数据更新	周宁县 	福建省宁德市周宁县委书记	陈鸿飞
Wed, 18 Jan 2017 15:31:48 OfficerRenmin.py[line:253] WARNING [+]数据更新	周宁县 	福建省宁德市周宁县长	雷维善
Wed, 18 Jan 2017 15:31:48 OfficerRenmin.py[line:232] WARNING [+]数据更新	柘荣县 	福建省宁德市柘荣县委书记	薛理朝
Wed, 18 Jan 2017 15:31:48 OfficerRenmin.py[line:253] WARNING [+]数据更新	柘荣县 	福建省宁德市柘荣县长	雷祖铃
Wed, 18 Jan 2017 15:31:49 OfficerRenmin.py[line:232] WARNING [+]数据更新	福安市 	福建省宁德市福安市委书记	金敏
Wed, 18 Jan 2017 15:31:49 OfficerRenmin.py[line:253] WARNING [+]数据更新	福安市 	福建省宁德市福安市长	林小楠
Wed, 18 Jan 2017 15:31:51 OfficerRenmin.py[line:232] WARNING [+]数据更新	福鼎市 	福建省宁德市福鼎市委书记	刘振辉
Wed, 18 Jan 2017 15:31:51 OfficerRenmin.py[line:253] WARNING [+]数据更新	福鼎市 	福建省宁德市福鼎市长	包江苏
Wed, 18 Jan 2017 15:31:55 OfficerRenmin.py[line:232] WARNING [+]数据更新	天山区 	新疆维吾尔自治区乌鲁木齐市天山区委书记	王国和
Wed, 18 Jan 2017 15:31:55 OfficerRenmin.py[line:253] WARNING [+]数据更新	天山区 	新疆维吾尔自治区乌鲁木齐市天山区区长	艾沙江·买买提
Wed, 18 Jan 2017 15:31:59 OfficerRenmin.py[line:232] WARNING [+]数据更新	沙依巴克区 	新疆维吾尔自治区乌鲁木齐沙依巴克区委书记	李新华
Wed, 18 Jan 2017 15:31:59 OfficerRenmin.py[line:253] WARNING [+]数据更新	沙依巴克区 	新疆维吾尔自治区乌鲁木齐市沙依巴克区区长	斯地克·牙生
Wed, 18 Jan 2017 15:32:04 OfficerRenmin.py[line:232] WARNING [+]数据更新	新市区 	新疆维吾尔自治区乌鲁木齐市高新区（新市区）委书记	高峰
Wed, 18 Jan 2017 15:32:04 OfficerRenmin.py[line:253] WARNING [+]数据更新	新市区 	新疆维吾尔自治区乌鲁木齐市高新技术产业开发区（新市区）区长	郝建民
Wed, 18 Jan 2017 15:32:09 OfficerRenmin.py[line:232] WARNING [+]数据更新	水磨沟区 	新疆维吾尔自治区乌鲁木齐市水磨沟区委书记	卢柏然
Wed, 18 Jan 2017 15:32:09 OfficerRenmin.py[line:253] WARNING [+]数据更新	水磨沟区 	新疆维吾尔自治区乌鲁木齐市水磨沟区区长	隋荣
Wed, 18 Jan 2017 15:32:12 OfficerRenmin.py[line:232] WARNING [+]数据更新	头屯河区 	新疆维吾尔自治区乌鲁木齐市经济技术开发区（头屯河区）委书记	薛继海
Wed, 18 Jan 2017 15:32:12 OfficerRenmin.py[line:253] WARNING [+]数据更新	头屯河区 		空缺
Wed, 18 Jan 2017 15:32:19 OfficerRenmin.py[line:232] WARNING [+]数据更新	达坂城区 	新疆维吾尔自治区乌鲁木齐市达坂城区委书记	冯述江
Wed, 18 Jan 2017 15:32:19 OfficerRenmin.py[line:253] WARNING [+]数据更新	达坂城区 	新疆维吾尔自治区乌鲁木齐市达坂城区区长	丁志军
Wed, 18 Jan 2017 15:32:26 OfficerRenmin.py[line:232] WARNING [+]数据更新	米东区 	新疆维吾尔自治区乌鲁木齐市米东区委书记	乔泉
Wed, 18 Jan 2017 15:32:26 OfficerRenmin.py[line:253] WARNING [+]数据更新	米东区 	新疆维吾尔自治区乌鲁木齐市米东区区长	苗成德
Wed, 18 Jan 2017 15:32:33 OfficerRenmin.py[line:232] WARNING [+]数据更新	乌鲁木齐县 	新疆维吾尔自治区乌鲁木齐市乌鲁木齐县委书记	陈钢
Wed, 18 Jan 2017 15:32:33 OfficerRenmin.py[line:253] WARNING [+]数据更新	乌鲁木齐县 	新疆维吾尔自治区乌鲁木齐市乌鲁木齐县县长	李伟
Wed, 18 Jan 2017 15:32:39 OfficerRenmin.py[line:232] WARNING [+]数据更新	独山子区 	新疆维吾尔自治区克拉玛依市独山子区区委书记	任军革
Wed, 18 Jan 2017 15:32:39 OfficerRenmin.py[line:253] WARNING [+]数据更新	独山子区 	新疆维吾尔自治区克拉玛依市独山子区区长	陈俊豪
Wed, 18 Jan 2017 15:32:46 OfficerRenmin.py[line:232] WARNING [+]数据更新	克拉玛依区 	新疆维吾尔自治区克拉玛依市克拉玛依区区委书记	张虎
Wed, 18 Jan 2017 15:32:46 OfficerRenmin.py[line:253] WARNING [+]数据更新	克拉玛依区 	新疆维吾尔自治区克拉玛依市克拉玛依区区长	王军
